id_sv,id_cc,ngoai_ngu,code_ngoai_ngu,loai_cc,diem_cc,diem_quy_doi_THPT
74374463768,CC4027,Tiếng Nhật,N2,IELTS,7.9,9.7
64272147614,CC4028,Tiếng Nhật,N3,IELTS,4.7,8.8
56948510135,CC4029,Tiếng Nhật,N2,JLPT,5.2,9.0
87439843728,CC4030,Tiếng Anh,N3,TOEFL,8.9,8.5
59857853044,CC4031,Tiếng Pháp,N2,IELTS,4.3,9.8
92586184047,CC4032,Tiếng Anh,N2,IELTS,4.9,9.0
98016030304,CC4033,Tiếng Anh,N2,IELTS,6.8,9.7
36575257253,CC4034,Tiếng Nhật,N1,TOEFL,7.1,9.3
39119091908,CC4035,Tiếng Nhật,N3,TOEFL,5.0,8.0
10524545020,CC4036,Tiếng Pháp,N1,TOEFL,8.1,8.3
80684203830,CC4037,Tiếng Nhật,N2,TOEFL,5.4,9.2
13944541065,CC4038,Tiếng Pháp,N3,JLPT,8.6,8.7
65381052242,CC4039,Tiếng Nhật,N2,JLPT,4.0,8.7
49323076308,CC4040,Tiếng Pháp,N2,JLPT,5.6,9.4
42937861794,CC4041,Tiếng Nhật,N3,IELTS,7.5,9.1
50964982787,CC4042,Tiếng Pháp,N3,TOEFL,5.3,8.4
68166102157,CC4043,Tiếng Anh,N1,TOEFL,5.5,8.8
32752279932,CC4044,Tiếng Nhật,N3,JLPT,7.8,9.9
28471696478,CC4045,Tiếng Anh,N1,IELTS,8.8,8.5
91426082476,CC4046,Tiếng Anh,N3,JLPT,6.6,8.2
17490851435,CC4047,Tiếng Pháp,N1,IELTS,7.9,8.3
76983699668,CC4048,Tiếng Nhật,N3,IELTS,5.8,9.2
18246812200,CC4049,Tiếng Pháp,N3,JLPT,7.5,9.1
32336571197,CC4050,Tiếng Nhật,N1,JLPT,6.9,8.2
25846655842,CC4051,Tiếng Anh,N2,IELTS,5.0,8.6
10085767135,CC4052,Tiếng Nhật,N2,IELTS,5.6,9.0
49495512899,CC4053,Tiếng Anh,N2,JLPT,4.0,8.3
99544916644,CC4054,Tiếng Anh,N2,IELTS,6.5,8.1
93161107614,CC4055,Tiếng Anh,N3,TOEFL,8.6,8.7
49924981429,CC4056,Tiếng Pháp,N2,JLPT,8.1,8.1
18085419120,CC4057,Tiếng Anh,N2,TOEFL,5.0,8.3
90416413690,CC4058,Tiếng Pháp,N3,TOEFL,8.2,9.3
74074873238,CC4059,Tiếng Pháp,N2,IELTS,7.3,8.2
91126109994,CC4060,Tiếng Anh,N2,IELTS,5.8,8.3
99369632156,CC4061,Tiếng Anh,N1,TOEFL,6.2,9.2
25873886994,CC4062,Tiếng Anh,N3,IELTS,8.3,9.9
23385988688,CC4063,Tiếng Anh,N2,IELTS,8.6,9.4
26539990353,CC4064,Tiếng Anh,N3,JLPT,5.4,9.3
52983573439,CC4065,Tiếng Pháp,N1,TOEFL,7.3,9.6
28578491679,CC4066,Tiếng Nhật,N1,IELTS,6.3,9.6
78984074857,CC4067,Tiếng Nhật,N2,TOEFL,7.6,8.5
81866302774,CC4068,Tiếng Nhật,N1,JLPT,4.7,9.1
30458004905,CC4069,Tiếng Nhật,N3,JLPT,4.5,9.6
76817522871,CC4070,Tiếng Anh,N2,IELTS,4.3,8.7
66929549855,CC4071,Tiếng Nhật,N2,JLPT,8.9,9.2
65681718641,CC4072,Tiếng Nhật,N2,JLPT,6.7,8.2
91104067586,CC4073,Tiếng Nhật,N3,JLPT,4.2,8.7
66034372487,CC4074,Tiếng Anh,N3,IELTS,4.3,8.3
74287013260,CC4075,Tiếng Nhật,N2,JLPT,7.2,9.4
82844199897,CC4076,Tiếng Nhật,N2,IELTS,5.1,9.6
32353555664,CC4077,Tiếng Anh,N3,JLPT,5.0,9.4
12605942703,CC4078,Tiếng Nhật,N1,JLPT,8.1,9.8
29445701952,CC4079,Tiếng Nhật,N1,TOEFL,4.9,9.2
45038196925,CC4080,Tiếng Nhật,N3,JLPT,4.4,8.2
57271417373,CC4081,Tiếng Anh,N3,IELTS,8.3,9.1
23562000118,CC4082,Tiếng Anh,N3,JLPT,5.3,8.2
74629565867,CC4083,Tiếng Nhật,N3,IELTS,4.5,9.3
36842323745,CC4084,Tiếng Nhật,N1,TOEFL,6.6,8.9
79067250158,CC4085,Tiếng Pháp,N2,JLPT,6.5,8.5
51397917865,CC4086,Tiếng Pháp,N1,TOEFL,6.8,8.8
63048332309,CC4087,Tiếng Nhật,N1,TOEFL,5.4,8.3
82817596913,CC4088,Tiếng Anh,N1,JLPT,7.8,8.6
62620942252,CC4089,Tiếng Pháp,N3,JLPT,5.8,8.6
85425899767,CC4090,Tiếng Anh,N3,JLPT,5.1,8.1
36948868673,CC4091,Tiếng Pháp,N1,JLPT,7.9,9.1
73267119686,CC4092,Tiếng Pháp,N3,JLPT,7.5,8.3
86800334007,CC4093,Tiếng Anh,N3,IELTS,4.1,9.5
66889266217,CC4094,Tiếng Anh,N3,IELTS,8.9,9.3
18944871610,CC4095,Tiếng Nhật,N1,IELTS,7.0,9.0
56763426204,CC4096,Tiếng Anh,N3,JLPT,8.1,9.7
51880997798,CC4097,Tiếng Nhật,N3,IELTS,7.9,9.3
74785687977,CC4098,Tiếng Anh,N3,TOEFL,7.7,9.6
50012967248,CC4099,Tiếng Pháp,N1,IELTS,7.2,8.4
32114353650,CC4100,Tiếng Pháp,N1,JLPT,7.4,9.2
67486220815,CC4101,Tiếng Anh,N1,IELTS,7.4,9.4
75530671327,CC4102,Tiếng Nhật,N3,IELTS,8.1,8.7
93244803710,CC4103,Tiếng Nhật,N2,IELTS,8.9,8.7
75110084303,CC4104,Tiếng Anh,N3,JLPT,5.6,8.3
32874618152,CC4105,Tiếng Pháp,N2,JLPT,7.3,8.9
14809485204,CC4106,Tiếng Pháp,N1,JLPT,4.4,8.0
85035368844,CC4107,Tiếng Anh,N1,TOEFL,4.2,9.9
93697302871,CC4108,Tiếng Anh,N1,TOEFL,5.6,8.1
81702119078,CC4109,Tiếng Nhật,N2,IELTS,8.7,9.1
77852097603,CC4110,Tiếng Anh,N2,IELTS,5.5,9.5
68938471375,CC4111,Tiếng Anh,N3,JLPT,8.4,9.2
27766029860,CC4112,Tiếng Nhật,N1,TOEFL,5.7,10.0
52230063490,CC4113,Tiếng Anh,N3,IELTS,7.6,8.1
70674005944,CC4114,Tiếng Pháp,N2,JLPT,5.7,8.8
84824967134,CC4115,Tiếng Anh,N1,IELTS,6.6,8.5
35401974468,CC4116,Tiếng Nhật,N3,JLPT,7.5,9.3
22385607112,CC4117,Tiếng Nhật,N2,TOEFL,4.4,9.5
49795232033,CC4118,Tiếng Anh,N3,JLPT,4.8,8.7
10335899197,CC4119,Tiếng Pháp,N1,JLPT,8.7,9.1
11712603389,CC4120,Tiếng Nhật,N3,TOEFL,4.0,9.2
14223029247,CC4121,Tiếng Anh,N2,IELTS,4.1,8.2
93053562204,CC4122,Tiếng Pháp,N2,TOEFL,4.5,9.9
36290285771,CC4123,Tiếng Pháp,N3,JLPT,8.6,8.9
32770035214,CC4124,Tiếng Anh,N3,JLPT,5.5,9.1
53200047927,CC4125,Tiếng Pháp,N1,IELTS,7.3,9.1
15989119641,CC4126,Tiếng Nhật,N2,TOEFL,8.4,9.5
41206335919,CC4127,Tiếng Anh,N2,JLPT,8.5,9.2
68263145319,CC4128,Tiếng Pháp,N1,JLPT,8.4,8.7
83910757896,CC4129,Tiếng Nhật,N2,TOEFL,4.0,9.2
49697360774,CC4130,Tiếng Anh,N3,IELTS,4.6,8.3
70089512952,CC4131,Tiếng Pháp,N1,IELTS,6.2,8.2
74905850691,CC4132,Tiếng Pháp,N3,IELTS,7.4,8.7
37439463814,CC4133,Tiếng Nhật,N3,IELTS,7.0,8.5
98590754907,CC4134,Tiếng Nhật,N2,JLPT,5.1,8.6
33604195128,CC4135,Tiếng Nhật,N3,TOEFL,6.8,8.6
47987759852,CC4136,Tiếng Pháp,N1,IELTS,4.8,8.3
70917138479,CC4137,Tiếng Anh,N2,IELTS,6.2,9.8
66875161573,CC4138,Tiếng Nhật,N2,TOEFL,7.7,9.2
97137091227,CC4139,Tiếng Pháp,N3,JLPT,5.2,9.4
58830223984,CC4140,Tiếng Pháp,N1,TOEFL,4.0,8.8
27939759738,CC4141,Tiếng Nhật,N3,IELTS,9.0,9.3
19638655880,CC4142,Tiếng Pháp,N2,JLPT,5.2,8.4
45450561223,CC4143,Tiếng Pháp,N1,TOEFL,4.2,9.3
86281503270,CC4144,Tiếng Anh,N1,TOEFL,4.1,9.7
72714868484,CC4145,Tiếng Pháp,N1,IELTS,5.0,8.5
71537668245,CC4146,Tiếng Anh,N2,TOEFL,8.7,9.1
26948048933,CC4147,Tiếng Anh,N2,TOEFL,6.0,9.3
95950348619,CC4148,Tiếng Pháp,N3,IELTS,8.5,8.4
82575931075,CC4149,Tiếng Anh,N2,JLPT,7.8,8.7
31835519954,CC4150,Tiếng Nhật,N1,TOEFL,7.4,8.4
56391142726,CC4151,Tiếng Anh,N2,JLPT,5.9,9.1
28602262347,CC4152,Tiếng Pháp,N3,IELTS,4.5,9.6
70575463726,CC4153,Tiếng Nhật,N2,IELTS,5.7,8.0
73649305226,CC4154,Tiếng Nhật,N1,IELTS,6.3,8.8
37157551967,CC4155,Tiếng Anh,N1,TOEFL,7.6,8.4
34046667952,CC4156,Tiếng Pháp,N3,TOEFL,8.3,9.8
19208528776,CC4157,Tiếng Anh,N2,TOEFL,4.9,8.5
44025196603,CC4158,Tiếng Nhật,N1,TOEFL,4.8,9.9
43229705305,CC4159,Tiếng Nhật,N1,TOEFL,5.8,8.8
89082501152,CC4160,Tiếng Nhật,N1,JLPT,8.3,8.9
29568404647,CC4161,Tiếng Anh,N2,JLPT,6.9,9.7
27294159035,CC4162,Tiếng Pháp,N1,JLPT,5.8,9.8
72055627518,CC4163,Tiếng Anh,N3,IELTS,7.2,9.9
88898081210,CC4164,Tiếng Pháp,N1,TOEFL,5.2,8.2
13086711481,CC4165,Tiếng Nhật,N1,IELTS,6.7,9.0
83376230328,CC4166,Tiếng Anh,N3,JLPT,8.7,8.4
11551602471,CC4167,Tiếng Nhật,N3,IELTS,5.1,8.2
78203191766,CC4168,Tiếng Pháp,N3,IELTS,7.3,9.2
80662682752,CC4169,Tiếng Pháp,N3,JLPT,6.8,9.9
52571169433,CC4170,Tiếng Nhật,N2,IELTS,7.4,8.7
79874157807,CC4171,Tiếng Pháp,N2,TOEFL,7.0,8.0
97018683572,CC4172,Tiếng Nhật,N1,IELTS,4.6,9.4
46438292816,CC4173,Tiếng Anh,N1,TOEFL,4.2,8.3
10064494899,CC4174,Tiếng Nhật,N1,IELTS,5.3,8.8
10933517277,CC4175,Tiếng Pháp,N2,JLPT,7.8,9.0
10411653077,CC4176,Tiếng Anh,N1,IELTS,7.3,8.4
50672792065,CC4177,Tiếng Pháp,N1,IELTS,8.8,8.2
43951919322,CC4178,Tiếng Anh,N3,IELTS,4.2,9.3
25524893722,CC4179,Tiếng Nhật,N2,TOEFL,6.0,9.4
90397304474,CC4180,Tiếng Anh,N2,TOEFL,7.4,8.2
12780064979,CC4181,Tiếng Nhật,N1,IELTS,6.9,8.3
84762859966,CC4182,Tiếng Pháp,N2,JLPT,7.0,9.5
60997232014,CC4183,Tiếng Anh,N1,JLPT,4.5,9.5
63361567122,CC4184,Tiếng Anh,N2,IELTS,4.1,8.3
75752834861,CC4185,Tiếng Anh,N1,IELTS,6.8,8.2
38562676237,CC4186,Tiếng Anh,N3,IELTS,5.6,9.4
48560099857,CC4187,Tiếng Nhật,N3,JLPT,7.0,9.3
69525783733,CC4188,Tiếng Anh,N1,TOEFL,7.2,9.3
84081600519,CC4189,Tiếng Nhật,N3,IELTS,8.0,9.8
63277226433,CC4190,Tiếng Pháp,N1,TOEFL,7.7,8.5
79724391478,CC4191,Tiếng Nhật,N3,TOEFL,6.1,9.1
43598574403,CC4192,Tiếng Pháp,N1,TOEFL,8.8,9.0
67077541877,CC4193,Tiếng Nhật,N1,JLPT,5.8,8.0
99503731552,CC4194,Tiếng Anh,N2,TOEFL,7.5,8.6
50065342710,CC4195,Tiếng Pháp,N1,TOEFL,7.7,8.3
25252144280,CC4196,Tiếng Nhật,N3,JLPT,5.5,9.3
73535894325,CC4197,Tiếng Anh,N2,IELTS,4.1,9.8
90857100677,CC4198,Tiếng Nhật,N3,TOEFL,6.3,8.4
37382977231,CC4199,Tiếng Anh,N2,JLPT,6.3,8.7
39097698290,CC4200,Tiếng Pháp,N2,TOEFL,5.7,8.8
71992725512,CC4201,Tiếng Pháp,N1,JLPT,7.3,8.3
54255493854,CC4202,Tiếng Anh,N2,TOEFL,7.2,9.6
88525505161,CC4203,Tiếng Pháp,N2,TOEFL,7.2,9.4
59683213757,CC4204,Tiếng Pháp,N2,JLPT,4.8,9.9
63896643395,CC4205,Tiếng Anh,N2,TOEFL,8.2,8.4
42163653972,CC4206,Tiếng Pháp,N1,JLPT,6.7,9.9
82228327074,CC4207,Tiếng Pháp,N3,IELTS,7.7,9.1
95734238139,CC4208,Tiếng Nhật,N3,JLPT,4.5,9.9
28424489021,CC4209,Tiếng Nhật,N1,JLPT,6.6,8.2
81456583864,CC4210,Tiếng Nhật,N1,TOEFL,9.0,8.5
37388940808,CC4211,Tiếng Nhật,N3,JLPT,4.2,8.1
22712635786,CC4212,Tiếng Nhật,N2,TOEFL,7.1,9.6
49274926073,CC4213,Tiếng Anh,N2,TOEFL,4.9,8.5
10925073756,CC4214,Tiếng Anh,N3,TOEFL,7.8,9.1
23904734725,CC4215,Tiếng Pháp,N1,JLPT,4.6,8.3
10450846349,CC4216,Tiếng Nhật,N2,IELTS,8.4,8.8
51510194631,CC4217,Tiếng Nhật,N1,IELTS,6.6,8.5
13548867382,CC4218,Tiếng Nhật,N1,TOEFL,8.8,9.6
51166126604,CC4219,Tiếng Nhật,N3,IELTS,6.3,10.0
11380610638,CC4220,Tiếng Nhật,N1,JLPT,4.5,8.2
69138476382,CC4221,Tiếng Nhật,N3,JLPT,6.0,9.5
47817727641,CC4222,Tiếng Anh,N1,JLPT,7.3,9.7
62296570745,CC4223,Tiếng Pháp,N3,TOEFL,4.7,8.3
65498545542,CC4224,Tiếng Nhật,N1,JLPT,8.6,8.7
80945070379,CC4225,Tiếng Anh,N2,IELTS,7.0,9.5
90483246906,CC4226,Tiếng Pháp,N3,IELTS,8.8,9.7
94258331890,CC4227,Tiếng Pháp,N1,TOEFL,4.7,8.8
99049417137,CC4228,Tiếng Pháp,N2,TOEFL,6.4,9.2
93392407988,CC4229,Tiếng Nhật,N2,JLPT,6.5,9.2
70546005053,CC4230,Tiếng Nhật,N2,IELTS,6.1,8.4
97551046518,CC4231,Tiếng Pháp,N2,JLPT,6.0,9.0
51678273407,CC4232,Tiếng Nhật,N3,TOEFL,5.0,9.3
15268215291,CC4233,Tiếng Pháp,N2,IELTS,8.3,10.0
88717639386,CC4234,Tiếng Nhật,N3,JLPT,5.3,9.1
72783825160,CC4235,Tiếng Anh,N2,TOEFL,6.6,9.4
42117276759,CC4236,Tiếng Anh,N1,JLPT,5.6,8.7
94775657095,CC4237,Tiếng Pháp,N1,TOEFL,6.2,8.8
11284047760,CC4238,Tiếng Anh,N1,TOEFL,7.2,8.5
82737200169,CC4239,Tiếng Pháp,N2,IELTS,7.4,9.0
81607345981,CC4240,Tiếng Nhật,N2,IELTS,4.9,9.8
56447299564,CC4241,Tiếng Nhật,N2,IELTS,4.9,8.0
86299850522,CC4242,Tiếng Pháp,N1,IELTS,6.5,8.9
78364420947,CC4243,Tiếng Nhật,N3,IELTS,7.4,9.3
11924970401,CC4244,Tiếng Nhật,N2,JLPT,5.8,8.2
77719236502,CC4245,Tiếng Pháp,N3,IELTS,7.9,9.3
57687162347,CC4246,Tiếng Nhật,N1,JLPT,5.1,9.7
84052164614,CC4247,Tiếng Pháp,N2,JLPT,5.9,9.3
54710503570,CC4248,Tiếng Nhật,N3,TOEFL,6.6,10.0
35228609852,CC4249,Tiếng Pháp,N3,TOEFL,4.7,9.8
25386110492,CC4250,Tiếng Anh,N2,IELTS,8.7,9.0
10431308875,CC4251,Tiếng Nhật,N3,IELTS,5.1,8.8
81107861976,CC4252,Tiếng Pháp,N1,TOEFL,4.2,8.9
77347826296,CC4253,Tiếng Nhật,N2,TOEFL,4.2,8.2
53394838188,CC4254,Tiếng Nhật,N2,IELTS,6.2,9.8
47454748575,CC4255,Tiếng Anh,N2,JLPT,6.3,8.2
37367787207,CC4256,Tiếng Anh,N2,TOEFL,4.7,9.4
87302336202,CC4257,Tiếng Anh,N2,IELTS,5.6,9.2
76726535985,CC4258,Tiếng Nhật,N2,JLPT,6.9,8.8
39933605910,CC4259,Tiếng Nhật,N3,JLPT,6.0,9.8
35798992034,CC4260,Tiếng Anh,N2,IELTS,5.2,9.8
39501214700,CC4261,Tiếng Nhật,N2,JLPT,6.6,9.6
76360424242,CC4262,Tiếng Pháp,N3,TOEFL,8.3,8.9
80987539187,CC4263,Tiếng Nhật,N2,IELTS,7.3,9.8
75205856254,CC4264,Tiếng Pháp,N3,TOEFL,6.5,8.0
78059349652,CC4265,Tiếng Pháp,N1,TOEFL,5.6,8.3
15927251321,CC4266,Tiếng Nhật,N3,IELTS,6.4,8.1
99808763484,CC4267,Tiếng Nhật,N2,IELTS,7.0,9.9
15783522276,CC4268,Tiếng Anh,N2,TOEFL,7.8,9.9
60782265263,CC4269,Tiếng Pháp,N3,TOEFL,5.9,8.4
96467903323,CC4270,Tiếng Pháp,N2,JLPT,6.5,8.5
93825986672,CC4271,Tiếng Anh,N1,IELTS,9.0,8.9
23314214648,CC4272,Tiếng Pháp,N2,TOEFL,7.9,8.8
31033490652,CC4273,Tiếng Anh,N3,IELTS,4.3,8.6
55092055395,CC4274,Tiếng Anh,N3,JLPT,4.8,9.4
45830721647,CC4275,Tiếng Pháp,N3,IELTS,8.2,8.2
60682089112,CC4276,Tiếng Nhật,N3,IELTS,5.6,8.4
76207252076,CC4277,Tiếng Anh,N3,JLPT,8.9,8.2
53983033855,CC4278,Tiếng Pháp,N3,IELTS,7.2,9.0
72887994692,CC4279,Tiếng Nhật,N3,IELTS,7.1,9.5
58013083684,CC4280,Tiếng Anh,N2,IELTS,6.4,9.0
82835689848,CC4281,Tiếng Pháp,N2,JLPT,8.3,8.3
78182796215,CC4282,Tiếng Nhật,N2,JLPT,8.8,8.9
25538899683,CC4283,Tiếng Anh,N2,JLPT,8.7,9.9
88035629464,CC4284,Tiếng Anh,N2,TOEFL,7.7,9.8
61170350965,CC4285,Tiếng Anh,N3,TOEFL,7.0,8.9
55757237833,CC4286,Tiếng Anh,N2,JLPT,7.7,8.8
61349990534,CC4287,Tiếng Nhật,N3,IELTS,6.9,9.5
90194922817,CC4288,Tiếng Anh,N3,IELTS,9.0,9.8
18081915759,CC4289,Tiếng Nhật,N3,TOEFL,7.8,8.0
49012877868,CC4290,Tiếng Pháp,N2,IELTS,4.3,9.5
88123165203,CC4291,Tiếng Nhật,N1,TOEFL,4.5,8.3
23717061770,CC4292,Tiếng Nhật,N1,TOEFL,6.4,8.5
32259608942,CC4293,Tiếng Nhật,N3,JLPT,5.1,8.2
49621109321,CC4294,Tiếng Pháp,N1,JLPT,7.1,8.9
97966901761,CC4295,Tiếng Anh,N1,TOEFL,5.4,9.7
40976918888,CC4296,Tiếng Nhật,N1,JLPT,6.8,9.5
61577859494,CC4297,Tiếng Nhật,N1,TOEFL,5.8,8.7
28432761793,CC4298,Tiếng Pháp,N3,TOEFL,7.8,8.2
49085987643,CC4299,Tiếng Nhật,N3,JLPT,8.2,8.7
36411427502,CC4300,Tiếng Pháp,N3,IELTS,6.5,8.4
85655197186,CC4301,Tiếng Pháp,N1,JLPT,4.7,8.8
10227910416,CC4302,Tiếng Pháp,N2,TOEFL,7.6,9.7
81970884527,CC4303,Tiếng Nhật,N2,IELTS,4.7,8.2
91725049269,CC4304,Tiếng Pháp,N1,JLPT,7.1,9.6
89964518821,CC4305,Tiếng Pháp,N2,TOEFL,8.8,9.3
56340070884,CC4306,Tiếng Anh,N1,IELTS,6.5,9.0
75597770409,CC4307,Tiếng Nhật,N2,IELTS,6.0,9.6
74610931080,CC4308,Tiếng Pháp,N3,IELTS,7.8,9.7
11892894308,CC4309,Tiếng Anh,N1,TOEFL,6.6,8.8
52049897137,CC4310,Tiếng Nhật,N3,TOEFL,5.5,9.1
82749963185,CC4311,Tiếng Nhật,N3,JLPT,6.2,9.7
90308083798,CC4312,Tiếng Pháp,N1,IELTS,5.9,8.3
19865880819,CC4313,Tiếng Nhật,N2,IELTS,6.6,8.8
71280487984,CC4314,Tiếng Anh,N1,IELTS,7.8,9.4
97297784877,CC4315,Tiếng Anh,N3,IELTS,6.1,9.3
58733576717,CC4316,Tiếng Pháp,N1,IELTS,7.2,8.7
64197480621,CC4317,Tiếng Pháp,N2,JLPT,4.4,9.2
40512223938,CC4318,Tiếng Nhật,N2,JLPT,8.7,8.1
35091806052,CC4319,Tiếng Anh,N3,JLPT,4.5,8.0
88674866819,CC4320,Tiếng Nhật,N3,TOEFL,4.7,9.7
74874677462,CC4321,Tiếng Nhật,N3,IELTS,6.9,8.0
77470897367,CC4322,Tiếng Pháp,N2,JLPT,8.2,9.4
97274877612,CC4323,Tiếng Pháp,N2,TOEFL,7.8,8.9
54973412584,CC4324,Tiếng Pháp,N1,JLPT,8.8,8.5
25546588467,CC4325,Tiếng Pháp,N2,IELTS,6.2,9.7
63222433586,CC4326,Tiếng Nhật,N1,IELTS,8.0,8.4
24959819117,CC4327,Tiếng Anh,N3,TOEFL,8.1,8.9
92242044876,CC4328,Tiếng Nhật,N3,JLPT,6.2,8.3
27582915113,CC4329,Tiếng Nhật,N2,JLPT,7.9,8.6
95707460531,CC4330,Tiếng Anh,N2,TOEFL,4.2,8.4
31248103149,CC4331,Tiếng Pháp,N1,JLPT,4.4,9.5
97533040066,CC4332,Tiếng Pháp,N3,IELTS,7.0,8.0
82632393826,CC4333,Tiếng Anh,N3,TOEFL,6.3,8.1
71559903740,CC4334,Tiếng Nhật,N3,TOEFL,5.8,8.2
16734974398,CC4335,Tiếng Pháp,N1,TOEFL,4.2,9.7
37018191454,CC4336,Tiếng Anh,N3,TOEFL,5.7,9.2
91236254294,CC4337,Tiếng Pháp,N1,JLPT,7.7,9.9
87138490402,CC4338,Tiếng Pháp,N3,IELTS,8.7,8.3
59348423006,CC4339,Tiếng Nhật,N2,TOEFL,5.5,8.2
24801127389,CC4340,Tiếng Nhật,N1,IELTS,7.7,9.0
34297108244,CC4341,Tiếng Anh,N2,IELTS,9.0,8.0
44553089504,CC4342,Tiếng Pháp,N2,IELTS,8.2,9.7
56793189083,CC4343,Tiếng Anh,N3,IELTS,4.1,8.4
82221318734,CC4344,Tiếng Anh,N2,TOEFL,4.0,8.9
67530487296,CC4345,Tiếng Anh,N2,IELTS,4.0,9.2
72649110240,CC4346,Tiếng Pháp,N2,TOEFL,7.2,9.0
86008571817,CC4347,Tiếng Nhật,N1,IELTS,6.3,8.4
25305324614,CC4348,Tiếng Nhật,N1,IELTS,7.8,8.2
83244048816,CC4349,Tiếng Pháp,N3,IELTS,4.8,10.0
48358731020,CC4350,Tiếng Pháp,N1,TOEFL,8.1,9.6
43670502729,CC4351,Tiếng Pháp,N1,JLPT,8.4,8.7
10393849058,CC4352,Tiếng Anh,N2,JLPT,4.6,8.3
28100906804,CC4353,Tiếng Pháp,N3,IELTS,4.7,9.7
82538666314,CC4354,Tiếng Nhật,N1,IELTS,7.4,9.8
49367061824,CC4355,Tiếng Anh,N2,TOEFL,5.6,8.4
51672430249,CC4356,Tiếng Pháp,N3,JLPT,5.1,8.3
50876465496,CC4357,Tiếng Pháp,N3,JLPT,7.6,9.8
23305978944,CC4358,Tiếng Anh,N1,JLPT,8.9,8.3
29044377962,CC4359,Tiếng Pháp,N1,TOEFL,8.5,8.1
51937631221,CC4360,Tiếng Nhật,N3,TOEFL,7.0,9.1
72687076365,CC4361,Tiếng Anh,N2,TOEFL,7.7,9.5
97091198325,CC4362,Tiếng Anh,N3,JLPT,6.6,9.7
53365767281,CC4363,Tiếng Nhật,N3,JLPT,8.6,9.6
83173313880,CC4364,Tiếng Anh,N2,IELTS,7.9,9.3
37933347941,CC4365,Tiếng Nhật,N2,JLPT,5.9,9.7
96130540826,CC4366,Tiếng Anh,N1,JLPT,6.6,8.3
54796839088,CC4367,Tiếng Pháp,N3,JLPT,7.4,10.0
80781128326,CC4368,Tiếng Nhật,N2,TOEFL,4.1,8.8
69132948328,CC4369,Tiếng Nhật,N1,IELTS,6.8,9.9
98852963057,CC4370,Tiếng Nhật,N1,IELTS,8.9,8.7
31006871146,CC4371,Tiếng Pháp,N1,TOEFL,8.8,9.3
14732842401,CC4372,Tiếng Pháp,N3,JLPT,5.5,9.4
64338841586,CC4373,Tiếng Pháp,N2,IELTS,5.1,8.5
16392426401,CC4374,Tiếng Nhật,N1,JLPT,5.3,8.5
56308081728,CC4375,Tiếng Pháp,N2,JLPT,6.6,9.0
94473042180,CC4376,Tiếng Pháp,N3,IELTS,5.2,8.3
24200968861,CC4377,Tiếng Pháp,N2,JLPT,6.2,9.8
86884208465,CC4378,Tiếng Nhật,N1,JLPT,5.4,8.3
47886530932,CC4379,Tiếng Pháp,N3,JLPT,4.1,8.2
44890077985,CC4380,Tiếng Anh,N1,TOEFL,7.1,8.1
97116467685,CC4381,Tiếng Pháp,N3,JLPT,6.3,9.0
71038004166,CC4382,Tiếng Nhật,N2,JLPT,6.4,8.4
54672633380,CC4383,Tiếng Anh,N3,TOEFL,6.1,9.2
66117498371,CC4384,Tiếng Nhật,N2,JLPT,6.5,9.0
32123959377,CC4385,Tiếng Pháp,N2,TOEFL,4.1,8.2
56387074357,CC4386,Tiếng Nhật,N2,JLPT,6.9,9.1
15487679594,CC4387,Tiếng Anh,N3,JLPT,6.1,9.5
47669736714,CC4388,Tiếng Anh,N2,TOEFL,7.8,8.1
31952519929,CC4389,Tiếng Nhật,N1,TOEFL,4.9,9.2
89365741720,CC4390,Tiếng Anh,N1,JLPT,5.0,9.7
58963292490,CC4391,Tiếng Anh,N3,IELTS,4.3,8.1
16440738275,CC4392,Tiếng Nhật,N3,JLPT,4.7,9.2
52634116639,CC4393,Tiếng Nhật,N3,IELTS,7.7,8.3
41420179932,CC4394,Tiếng Nhật,N2,TOEFL,5.0,8.2
93461180309,CC4395,Tiếng Pháp,N2,JLPT,6.8,8.3
60362830540,CC4396,Tiếng Pháp,N2,TOEFL,8.2,8.7
81009446856,CC4397,Tiếng Nhật,N1,IELTS,4.2,9.3
18243501765,CC4398,Tiếng Pháp,N2,TOEFL,5.5,9.4
24067236925,CC4399,Tiếng Nhật,N3,IELTS,8.8,9.1
38139527204,CC4400,Tiếng Anh,N3,TOEFL,7.1,8.9
41735057445,CC4401,Tiếng Pháp,N1,JLPT,7.3,8.1
34680324771,CC4402,Tiếng Anh,N1,JLPT,6.1,9.2
95629300279,CC4403,Tiếng Nhật,N2,JLPT,4.9,10.0
44361471489,CC4404,Tiếng Anh,N1,JLPT,6.9,8.7
17561275555,CC4405,Tiếng Nhật,N3,IELTS,8.8,8.7
37907634027,CC4406,Tiếng Pháp,N2,TOEFL,6.4,9.0
91691481947,CC4407,Tiếng Nhật,N1,TOEFL,7.8,8.6
21222757967,CC4408,Tiếng Nhật,N2,IELTS,4.5,8.1
63262107784,CC4409,Tiếng Anh,N3,TOEFL,5.7,9.9
41503510191,CC4410,Tiếng Pháp,N2,IELTS,4.9,9.4
29793223743,CC4411,Tiếng Pháp,N2,TOEFL,5.6,8.1
29817766551,CC4412,Tiếng Pháp,N3,JLPT,6.1,8.6
58318811867,CC4413,Tiếng Anh,N2,TOEFL,7.6,9.6
