id_sv,tong_diem_xet_tuyen,nganh_tt
91185432275,21.77,EM3
27842477310,22.09,IT-E7
71913487881,23.89,IT-E7
53067954932,27.71,EM3
79680715467,21.03,BF2
30479783433,22.86,CH2
11787945802,23.35,EM3
81975885071,22.64,CH2
46489013174,21.72,ET1
50272375198,23.18,CH2
67316014417,28.16,BF2
48059498897,27.34,CH2
92421231934,29.61,CH2
65843182809,23.1,CH2
17215383713,20.71,EM3
81271864232,21.81,IT-E7
52015650113,29.09,CH2
68621924511,21.7,EM3
76996378024,21.97,IT-E7
29323097089,24.85,BF2
32297655758,29.04,EM3
26498473380,25.24,IT-E7
33663743710,22.23,IT-E7
11467238387,22.36,EM3
40681566201,25.89,ET1
62691219784,27.37,BF2
74412741132,28.91,ET1
95995045027,24.67,EM3
66897167302,23.42,CH2
75374162025,26.08,EM3
88191325584,25.21,EM3
80865394570,28.24,ET1
80414176198,28.77,BF2
35378558943,23.92,ET1
38723156785,21.38,IT-E7
37077931630,28.94,IT-E7
45727122035,27.57,CH2
36900704566,24.71,ET1
58741290645,26.95,BF2
68853521543,23.61,BF2
71663023590,22.63,EM3
16261730272,26.59,IT-E7
14816388649,25.77,BF2
44709321947,26.75,CH2
23966703904,29.32,ET1
47638252782,23.17,CH2
65487941859,23.78,IT-E7
69134427552,20.36,ET1
61967525238,20.7,BF2
99810915416,24.56,BF2
87226032250,28.89,BF2
45052787431,26.87,ET1
65121403947,26.67,ET1
90007456174,29.43,IT-E7
71070685118,25.79,IT-E7
92443259319,29.96,CH2
73569984064,20.83,EM3
86782708556,22.32,BF2
10282905373,20.48,CH2
27732217943,23.62,CH2
41677699413,29.81,IT-E7
96226228822,27.48,ET1
35588507994,23.54,BF2
43562224640,23.9,BF2
98683328640,23.71,CH2
97704280776,21.81,ET1
37282289450,26.71,EM3
66512713568,29.63,CH2
53279206301,23.18,IT-E7
88334218282,27.65,IT-E7
56551958896,25.27,IT-E7
58031464631,24.29,BF2
98421747290,20.06,ET1
85106904611,21.18,ET1
14715081277,28.0,ET1
87987333084,26.98,EM3
50857745848,29.11,EM3
57110438494,24.17,CH2
95431666376,29.63,ET1
12728193809,24.21,CH2
57231817436,28.53,CH2
90541051667,27.85,BF2
66416706066,22.12,EM3
35846291333,21.41,IT-E7
58326200205,26.72,BF2
61499065619,26.76,BF2
93510463605,29.04,CH2
85623716008,27.5,IT-E7
98915533553,22.44,ET1
40696100528,22.32,ET1
74335251081,22.62,CH2
92703531406,23.1,BF2
99848689801,26.08,IT-E7
38508166283,26.57,ET1
86060341107,29.38,CH2
13122239559,28.47,EM3
71621078385,25.99,ET1
48211941993,21.45,IT-E7
85688676585,28.11,EM3
77014333501,29.82,IT-E7
99666933803,27.53,EM3
37964086189,28.74,BF2
41905470886,21.48,ET1
54593415383,23.72,BF2
59078141335,29.66,IT-E7
62152997081,29.11,IT-E7
71198049763,24.52,EM3
43473360449,23.47,ET1
93231641803,21.78,BF2
42442183067,22.68,EM3
44387284041,23.19,IT-E7
81574481303,23.74,CH2
93009807418,27.91,CH2
70480473368,21.0,BF2
61955610697,21.34,IT-E7
58658286286,28.66,BF2
87524657903,26.06,BF2
81470599445,20.83,EM3
40090671478,27.31,ET1
59319636045,26.12,ET1
93780094033,20.53,IT-E7
53607845741,23.42,CH2
49866432447,29.74,IT-E7
94097235196,27.25,IT-E7
68172431826,25.05,CH2
40529504507,25.73,ET1
99464379628,22.8,CH2
92513020075,23.79,EM3
62710819353,20.13,EM3
66251844878,26.39,ET1
72501728459,27.59,IT-E7
83793849876,28.31,BF2
63878545439,29.0,EM3
54924521467,27.29,CH2
27303377522,26.15,BF2
79995607839,26.92,IT-E7
29413590234,26.33,BF2
37538344962,28.37,IT-E7
23277145735,24.99,CH2
74090966579,23.41,ET1
68263685112,27.65,CH2
55673335163,24.69,CH2
42918004260,27.63,BF2
40407411510,26.86,IT-E7
24405376089,26.95,BF2
96098423894,27.45,IT-E7
63958413904,20.6,BF2
13376353039,29.66,BF2
34009209620,22.3,CH2
35053184880,20.82,CH2
97058301588,21.8,BF2
74514248968,23.56,BF2
89980985856,27.61,IT-E7
73194411227,22.78,ET1
43879388639,27.63,EM3
16097555578,24.02,IT-E7
73166764201,28.9,CH2
55476809265,29.57,EM3
36328869265,23.27,CH2
78582719896,29.09,EM3
14261711370,20.59,EM3
67964139137,24.57,EM3
38315940916,26.66,IT-E7
96572943314,27.32,BF2
12594632697,23.44,IT-E7
19083950615,28.59,BF2
29543720911,27.86,IT-E7
80757855158,21.38,EM3
21466170938,22.02,ET1
83368698860,25.15,ET1
73589752252,23.94,CH2
44849914678,21.3,EM3
63475369604,27.04,ET1
87135059645,26.77,BF2
76209484853,20.2,CH2
40687403261,28.66,CH2
88113863617,27.95,EM3
54066258526,22.56,CH2
94352726228,27.48,BF2
78634859380,29.32,ET1
84306028821,23.73,EM3
75662594727,21.16,BF2
37595174511,29.89,CH2
31910301982,25.52,ET1
82155357855,29.45,ET1
70860269452,22.67,EM3
43155018161,28.78,ET1
24510621250,29.91,CH2
24785219258,23.52,BF2
78983236817,23.67,IT-E7
81380457655,22.15,EM3
30589084775,21.62,BF2
46869863411,22.25,CH2
96116214266,20.84,EM3
10053954551,29.79,EM3
23174561991,25.87,ET1
42688445084,20.71,BF2
15515303371,24.61,ET1
74482280366,20.12,IT-E7
86661982056,23.39,CH2
65055861264,26.94,BF2
71898971476,26.34,ET1
30669393263,20.88,EM3
75830084316,25.29,BF2
16936539180,29.11,IT-E7
94674050029,20.13,BF2
95205522156,26.93,ET1
70169315754,24.41,BF2
44225502137,22.8,BF2
20068660661,24.57,BF2
68410355587,27.59,CH2
20385815281,21.39,EM3
11889300216,27.6,EM3
21850541398,20.95,ET1
95439268862,25.21,ET1
22589785626,22.09,ET1
36843931841,25.22,BF2
84587489909,22.29,CH2
89840774630,25.31,IT-E7
14433003869,23.27,IT-E7
16392351123,21.4,IT-E7
84873089888,28.28,ET1
28318432486,25.64,IT-E7
57503139019,29.56,ET1
24775729193,26.41,EM3
57745798196,26.71,EM3
27403160319,22.12,EM3
95408365315,20.13,BF2
29544246047,27.46,BF2
42994223173,25.59,BF2
64388720646,25.05,CH2
49147508513,20.7,CH2
34681431168,26.5,BF2
77808843466,24.96,EM3
38574804005,21.92,CH2
29903376685,20.83,ET1
16192500692,23.02,IT-E7
80605012482,25.89,CH2
97958913959,26.14,IT-E7
16330384375,28.2,EM3
10495993054,26.14,EM3
39505693127,22.41,BF2
13217996716,21.58,ET1
46908341258,20.47,IT-E7
64829667970,28.92,ET1
93689082765,27.69,ET1
58862737715,29.6,IT-E7
27364070490,27.57,CH2
63688880340,26.95,ET1
51498713430,24.53,IT-E7
44475738507,25.82,ET1
31046063112,22.14,BF2
16667637294,25.68,BF2
95736956503,21.47,CH2
25967052412,21.85,EM3
13546712926,25.98,ET1
95525403171,23.26,CH2
17256721239,20.67,BF2
13198485995,26.9,ET1
54153068630,26.35,EM3
30638685609,20.73,BF2
94392031601,24.12,CH2
61427759400,22.67,BF2
22473735881,22.18,ET1
97986983705,29.07,IT-E7
80802274494,20.55,ET1
58101483257,24.64,IT-E7
94981190000,28.38,IT-E7
75336776630,29.18,IT-E7
84216507397,25.02,BF2
83915355442,28.38,CH2
77487691008,25.86,IT-E7
54417543244,24.77,BF2
86071242219,27.82,CH2
45848669808,20.64,IT-E7
44491593449,23.05,IT-E7
35062023863,25.24,CH2
23645080256,21.15,ET1
53419827814,25.87,ET1
43308129534,27.21,ET1
12314143540,29.06,CH2
81748705176,26.02,IT-E7
52035153376,28.44,CH2
43725613119,28.33,EM3
25119537111,28.05,ET1
91056629562,29.51,BF2
88637245576,21.9,EM3
59382776401,21.27,ET1
93584517053,21.81,BF2
31701238361,27.77,ET1
98599807516,23.13,BF2
96657529647,24.66,IT-E7
34838768852,27.28,IT-E7
29596100412,24.05,CH2
68435864554,27.54,EM3
34164226415,27.32,CH2
46402686588,26.64,CH2
48483821407,28.67,EM3
88989083654,24.71,BF2
15036755192,20.85,CH2
77671409095,28.46,CH2
93991194337,29.77,ET1
69518979274,21.59,EM3
76355194551,20.73,EM3
57485719706,22.48,IT-E7
14104301482,22.38,CH2
13084442416,20.17,CH2
44160802056,27.32,CH2
34714464592,22.29,EM3
50185498354,28.13,ET1
57971735184,20.28,ET1
36645543843,22.24,CH2
99776350993,22.5,ET1
27977457292,23.7,IT-E7
14100134431,28.57,ET1
66041814914,24.73,IT-E7
55424966788,26.12,BF2
34883517475,27.8,CH2
61827170404,20.75,BF2
53755061664,23.35,CH2
84549935418,20.95,IT-E7
83439006158,24.52,ET1
23852937416,21.28,CH2
29563486652,22.34,EM3
93062581105,21.18,IT-E7
77297194573,23.89,CH2
14641155341,27.0,EM3
28509727341,20.92,IT-E7
16049824865,24.29,IT-E7
24336186142,21.98,CH2
62803926003,28.69,BF2
31522139242,29.6,CH2
94894621220,26.19,IT-E7
13617889410,24.55,IT-E7
15091708927,27.49,EM3
17891906559,27.55,EM3
85346268870,29.04,IT-E7
68476501420,22.32,EM3
58808583203,27.07,CH2
39321608460,21.68,CH2
12761001208,25.99,ET1
19937084923,25.19,EM3
92448183506,28.9,CH2
61910918052,21.25,IT-E7
43062024727,24.4,CH2
57288636443,20.98,ET1
98420402467,22.09,IT-E7
25262416998,28.69,BF2
83853004028,25.44,IT-E7
18358037426,21.33,ET1
25834042474,26.29,ET1
64455906159,27.06,IT-E7
77811080233,24.44,EM3
44665082002,20.74,ET1
70546874334,26.32,IT-E7
83199545341,22.19,BF2
74956935998,23.96,CH2
52936749832,21.64,EM3
29488087822,26.2,BF2
50026281524,21.12,IT-E7
66686896894,27.76,ET1
85863231210,20.9,IT-E7
46771791933,25.33,IT-E7
62000491627,28.18,ET1
44160354404,23.54,ET1
51269511150,23.64,BF2
58324078909,21.72,BF2
53503179650,28.94,EM3
10555567475,27.16,IT-E7
84849542635,28.28,CH2
60029374866,26.12,CH2
15704478491,29.95,BF2
90919778759,26.94,CH2
14651738527,25.61,IT-E7
32725357938,21.29,IT-E7
99864454959,23.29,EM3
45739576789,22.18,BF2
51858891529,26.67,IT-E7
52161011520,22.29,BF2
33659554680,25.67,EM3
77697982283,26.6,ET1
39955330643,23.48,BF2
92338530009,27.7,IT-E7
89229196196,27.81,IT-E7
78332722744,23.56,EM3
31954688424,29.31,IT-E7
36037322129,22.94,CH2
22586445645,29.31,BF2
33673611216,27.19,EM3
44240586361,25.66,CH2
66109579076,29.86,IT-E7
45506066353,27.22,EM3
78745161653,29.78,IT-E7
45043599569,25.04,BF2
60192964418,28.33,BF2
91141159453,23.68,ET1
43498679267,24.5,EM3
92652956637,25.02,IT-E7
54943020154,25.49,ET1
33784319486,21.18,EM3
96233897896,29.19,EM3
91900113549,21.62,BF2
77963417326,28.44,BF2
46330297006,20.18,IT-E7
57479002711,22.42,CH2
13344380249,21.33,EM3
18855684391,20.09,BF2
12358087126,22.79,BF2
38454096680,21.63,EM3
36352902457,22.96,BF2
33600557729,23.73,IT-E7
49223772676,25.24,IT-E7
88914167653,23.75,ET1
45485769272,22.61,ET1
58037737970,29.09,BF2
50885863791,29.2,IT-E7
23127020104,27.8,IT-E7
40197422062,29.96,EM3
22797163465,26.07,ET1
91975501044,20.54,EM3
59430662090,22.53,BF2
94474973510,21.44,IT-E7
76476028441,28.51,EM3
35688163667,21.84,IT-E7
12725529491,21.46,IT-E7
21054120056,25.22,EM3
76072844856,29.86,EM3
45788480265,24.72,ET1
43048643267,21.32,EM3
91287792154,21.47,IT-E7
38526114296,21.63,CH2
42122530494,21.79,BF2
30836345496,20.33,EM3
24665870494,23.54,IT-E7
49594969358,21.69,IT-E7
85251914931,27.74,IT-E7
16592601109,25.1,CH2
39341379670,21.56,EM3
28536218008,29.1,ET1
16870101527,25.11,CH2
64727986892,27.71,ET1
92410126732,28.29,IT-E7
83053582110,23.06,CH2
87018435909,28.05,IT-E7
64756738430,27.2,CH2
19753226087,21.39,CH2
10556323875,29.18,CH2
79471757537,22.75,ET1
55827838525,29.39,BF2
94489286738,25.96,EM3
89592050321,28.97,BF2
18853131875,26.58,CH2
46962602780,24.42,CH2
91078381884,23.58,ET1
46823008856,29.04,BF2
83559943384,29.0,BF2
26750691447,20.39,CH2
99780280084,29.04,BF2
71091661556,22.43,EM3
79969060829,28.15,EM3
43452179675,24.92,EM3
42157995118,29.62,BF2
72819229323,27.15,IT-E7
56596928794,22.46,CH2
85176618482,22.76,IT-E7
45825622366,21.78,ET1
46986200090,24.12,BF2
97541015759,21.47,EM3
28972917968,23.08,IT-E7
91469555738,24.56,ET1
71266719069,25.01,ET1
13612138495,22.86,IT-E7
29063006645,22.76,ET1
49655147041,27.84,EM3
86352331699,23.39,ET1
62043505236,28.66,BF2
86348796725,23.08,CH2
85438909650,23.88,BF2
96033025418,29.67,BF2
43371273487,20.66,EM3
12509547294,25.61,IT-E7
40496907981,25.01,CH2
96817434640,23.8,ET1
24142663226,23.0,EM3
25378123390,26.18,EM3
97529427884,27.59,EM3
87630490564,25.7,CH2
15761135997,20.7,EM3
83341216691,25.79,EM3
30228608598,23.32,BF2
31775168404,28.84,IT-E7
27799668021,27.68,CH2
91655208120,27.43,CH2
47792457108,28.78,BF2
47984823688,27.5,IT-E7
16616848478,21.1,IT-E7
33483767437,29.8,BF2
69961295125,27.23,ET1
60716143862,25.47,CH2
76333020243,22.62,BF2
73639794608,29.29,CH2
14811498735,25.21,IT-E7
78899101003,27.02,IT-E7
54864901855,26.24,EM3
32305022400,27.4,CH2
86215364665,26.6,CH2
47085726424,28.38,IT-E7
80817266287,27.52,IT-E7
75469919813,24.23,IT-E7
16028767805,21.1,ET1
21362313133,29.95,EM3
10945285197,22.43,CH2
33293509509,25.57,EM3
41041679156,29.33,EM3
50974518031,29.62,BF2
49046861370,26.43,IT-E7
62930277434,25.33,EM3
80407263488,29.73,EM3
77068482966,29.01,IT-E7
26272916123,25.53,ET1
31918949726,28.29,IT-E7
11924677376,21.23,IT-E7
12163683680,27.82,ET1
17291089382,21.42,IT-E7
81434981140,23.11,BF2
66698905187,23.34,IT-E7
92587152620,27.32,EM3
30169883687,20.85,EM3
54955955746,27.42,IT-E7
46014502078,21.72,CH2
22299503327,21.38,CH2
17016786977,21.68,BF2
64056047016,29.69,ET1
14183810460,21.47,EM3
26286143094,28.45,BF2
71543759550,21.02,EM3
23859224124,21.44,BF2
33154856872,29.19,EM3
41235301794,21.79,IT-E7
87955038586,20.72,IT-E7
80449110922,24.71,BF2
96327396921,26.58,BF2
60026504525,25.5,BF2
79268800388,24.88,BF2
52343982865,25.73,ET1
25276543554,20.4,ET1
65583658941,28.25,ET1
31150173903,25.09,EM3
78729872439,20.75,IT-E7
75075009140,27.87,BF2
15890277416,21.93,BF2
58571775004,25.07,CH2
21427999623,20.01,IT-E7
22681300074,29.64,EM3
59653778636,20.66,BF2
96172524145,24.54,EM3
23290532248,20.22,BF2
34010541665,29.48,CH2
96144170928,29.7,IT-E7
21752025555,24.82,CH2
69501852208,29.81,CH2
76311010521,23.94,ET1
82197460637,27.37,EM3
16840091998,21.09,ET1
94872302794,25.38,EM3
68617478384,26.62,ET1
75413168477,21.06,IT-E7
22972619338,21.28,BF2
31039928869,27.44,EM3
40717621835,20.73,CH2
24257271180,24.39,BF2
30942191714,28.38,ET1
32008678473,28.39,BF2
75062899226,25.41,CH2
27763613140,26.03,EM3
50580737053,27.05,IT-E7
66843435728,27.12,BF2
69413852333,24.89,CH2
83653712162,26.54,ET1
58946767418,24.45,BF2
58927789842,23.79,ET1
75186541296,26.25,EM3
75777903315,29.03,EM3
35988375917,25.5,CH2
91496340723,23.79,CH2
38301422518,25.4,EM3
69551562163,21.25,CH2
41464479229,28.34,CH2
67517193068,26.49,EM3
56089822632,29.37,BF2
86699242171,24.77,EM3
93397458872,26.39,CH2
24375060933,24.03,IT-E7
50616464718,20.28,EM3
90601123912,24.94,ET1
36481720247,22.97,CH2
97223786330,23.28,ET1
67149959950,21.76,EM3
56093586471,24.95,CH2
95077882720,27.07,IT-E7
15703985101,25.57,IT-E7
49090129498,28.07,ET1
76984593330,23.17,EM3
96385970713,25.79,CH2
44527774826,24.54,EM3
43238418727,21.43,ET1
52226354900,21.44,CH2
62262642317,21.33,EM3
93506451599,22.02,CH2
55422736495,23.09,EM3
86258147536,24.72,ET1
40425561263,26.15,ET1
24702666171,24.02,CH2
61943881681,28.3,CH2
91006752861,21.42,IT-E7
40027848308,21.36,EM3
99239878581,20.06,IT-E7
41212692272,29.9,IT-E7
23049489137,26.29,IT-E7
39277703477,21.56,ET1
45184968665,26.25,BF2
50091785908,28.07,ET1
67263961845,24.54,BF2
58610175058,23.48,BF2
87277487301,22.09,BF2
65724500449,21.23,CH2
61247745728,21.7,BF2
93129705484,20.34,CH2
73825628341,21.18,BF2
39904184808,27.91,CH2
35286354840,24.07,IT-E7
87255015792,26.79,IT-E7
70521549562,20.74,ET1
51181982052,26.84,EM3
64175252106,25.84,BF2
45776759198,25.64,EM3
99977622533,28.99,CH2
36001075851,23.04,BF2
47863007265,24.13,EM3
74389896715,28.07,EM3
73991288299,20.67,BF2
76446649425,28.48,BF2
27865350590,28.94,EM3
16218039134,22.96,EM3
80896780899,29.92,IT-E7
93961150964,25.51,IT-E7
65184331035,26.45,CH2
11561431160,21.09,CH2
99350530873,26.98,EM3
14632893919,20.3,IT-E7
20338458623,24.91,BF2
16534804086,28.48,IT-E7
35410932642,22.18,EM3
61909080252,26.84,EM3
89277244592,21.62,IT-E7
13923545359,22.34,IT-E7
79154292658,27.91,ET1
53344584832,21.61,EM3
46927804897,20.7,BF2
25432235948,24.72,ET1
47197527672,25.11,EM3
53383721459,29.2,ET1
36215742507,22.7,IT-E7
92946640202,22.64,EM3
48052898645,28.62,BF2
63917921986,24.0,EM3
88441948815,27.3,EM3
85229089508,27.7,CH2
58763565151,20.58,IT-E7
24355316134,21.23,CH2
33640742208,29.34,IT-E7
66751395481,25.49,ET1
27366276844,26.67,CH2
73056023106,28.63,EM3
51684966806,29.29,BF2
70019732158,29.69,IT-E7
46279782480,29.97,BF2
31540102583,25.59,EM3
41790172739,25.49,ET1
29418414440,25.58,ET1
40722937577,27.18,CH2
89949913484,29.0,CH2
49196491504,23.76,EM3
78785191360,25.89,EM3
31715602398,22.15,IT-E7
14938788718,22.57,BF2
72209576046,20.73,EM3
68512397901,23.35,EM3
79800401732,21.91,BF2
70802534106,27.57,IT-E7
90922842206,21.92,IT-E7
53182608923,29.24,ET1
83355108578,26.64,IT-E7
64106058255,29.73,EM3
51954466106,29.2,EM3
21133339917,22.25,EM3
38015109544,27.89,BF2
40136345301,23.49,EM3
53435029798,24.5,BF2
26318330140,29.17,BF2
39327338478,27.79,BF2
87133274871,27.27,EM3
12606695767,20.85,CH2
71451758941,22.39,IT-E7
58017302432,26.14,CH2
66943732847,20.9,ET1
53851977665,26.33,BF2
84176249166,24.92,ET1
24805006307,20.19,IT-E7
91149138818,26.73,EM3
57160935155,25.63,ET1
27505538509,29.49,ET1
88108080953,21.94,BF2
91243469373,27.05,BF2
56610055958,20.48,CH2
35891907672,26.89,EM3
21327059501,28.65,IT-E7
78511918621,26.97,CH2
26506189778,26.07,CH2
19729690136,26.48,EM3
91222176277,22.28,ET1
54684511809,24.95,BF2
67017688562,27.54,EM3
62848313391,26.32,ET1
76101712212,20.46,EM3
23949983128,29.55,IT-E7
14474755032,26.9,IT-E7
66142985337,22.55,IT-E7
69277524567,20.02,EM3
94706283795,21.13,IT-E7
55112272807,24.46,ET1
58603571294,26.57,ET1
35360051450,26.53,IT-E7
22574603186,26.76,CH2
19976241468,28.52,ET1
26994356970,26.7,BF2
53566151926,21.35,EM3
56055111432,26.53,IT-E7
35756387098,26.57,IT-E7
31732529386,23.86,EM3
39959208683,23.55,EM3
49834204620,23.43,CH2
19822812001,25.62,BF2
40998485732,24.98,IT-E7
37314181341,23.3,BF2
95160696691,23.38,IT-E7
53683047793,23.11,CH2
21095354074,22.47,CH2
34337306968,29.67,CH2
29860679741,23.79,CH2
71121226712,27.37,ET1
62082110039,20.64,IT-E7
63258180790,29.35,CH2
42625655137,24.86,CH2
39652646619,25.99,BF2
36459912243,20.19,CH2
84544515464,25.26,EM3
70972576157,26.94,BF2
72946036414,27.64,IT-E7
74922269483,24.07,EM3
31734094993,23.68,IT-E7
84709311927,25.01,ET1
46285557965,22.58,EM3
59337993349,29.05,IT-E7
73111766739,23.35,BF2
71734843085,28.31,BF2
80184123391,26.26,EM3
47859495572,25.48,EM3
98512760080,25.19,CH2
73210027593,29.09,BF2
58365363306,22.71,ET1
31264805219,26.73,BF2
32234970642,21.82,ET1
21772421939,25.82,CH2
16103171315,23.14,CH2
84164232160,25.96,CH2
48707345496,23.05,IT-E7
39368840844,23.71,EM3
18507986065,20.83,IT-E7
23605327065,27.38,IT-E7
99742343994,25.3,BF2
32364796379,24.23,ET1
72457370730,27.05,EM3
80487511142,23.62,ET1
52544656224,20.19,IT-E7
18439783352,20.65,ET1
77408446621,20.59,CH2
20020761065,20.75,EM3
74526642445,29.42,CH2
83703501951,25.12,IT-E7
81147610612,27.2,EM3
27701761116,24.79,CH2
57466949411,27.65,EM3
78666754169,21.86,EM3
94615387293,27.99,EM3
54761840602,24.76,BF2
66496593883,28.55,BF2
66905789576,20.47,ET1
46045209238,29.57,EM3
40817771145,20.65,ET1
70302148109,27.11,EM3
26801989760,23.07,EM3
45270003820,23.96,IT-E7
37265219527,28.57,EM3
73755390358,28.94,IT-E7
38252282818,21.81,CH2
11927671809,26.58,CH2
13617018339,24.8,ET1
18566691695,25.34,IT-E7
12339629844,27.56,ET1
85386336239,26.09,ET1
45287789051,29.56,IT-E7
81636684581,20.32,IT-E7
59885480329,27.93,CH2
14724994196,20.01,ET1
54501343978,27.83,BF2
98285524161,27.95,IT-E7
38166696655,25.65,CH2
24507472559,23.91,BF2
97927620193,28.31,BF2
18412916315,20.99,BF2
90098323229,24.07,IT-E7
66720157379,21.81,BF2
54994921628,21.29,CH2
19444173022,28.27,ET1
67842414287,27.05,EM3
53451941343,21.69,EM3
94470288326,24.44,BF2
35690156945,23.32,ET1
76229424978,26.76,IT-E7
14055327881,28.69,CH2
84260244424,20.84,IT-E7
35336526194,23.67,IT-E7
57352478768,20.28,ET1
70664582092,20.78,BF2
36206140503,22.16,IT-E7
25696338673,21.58,BF2
65138844063,22.17,ET1
72889691386,26.18,CH2
28357253279,22.24,EM3
31676011490,20.48,EM3
76365702204,21.48,IT-E7
91199874643,21.6,EM3
11960566333,27.27,BF2
84363606784,20.42,EM3
29655981313,24.97,ET1
14753024406,24.28,EM3
93821222604,28.34,BF2
27705190014,21.27,BF2
32088858346,27.15,CH2
36304808898,25.85,CH2
93264831384,23.8,BF2
24056879909,21.23,CH2
11352026063,26.01,BF2
30070868017,22.17,CH2
31934132803,20.09,EM3
45749473817,21.94,ET1
67766014511,22.46,BF2
40996681692,26.51,BF2
84420453745,24.38,CH2
20219611952,20.74,CH2
55683614842,20.66,EM3
28623061333,25.09,CH2
34285645247,20.58,IT-E7
63844730367,26.01,EM3
41371660097,28.03,IT-E7
65052057300,25.0,EM3
60396878446,22.87,EM3
96129613322,29.01,CH2
67663478024,28.15,IT-E7
34506595547,25.08,ET1
27920427340,29.69,ET1
29323013464,28.21,IT-E7
90831238705,23.44,CH2
82444811723,26.48,ET1
87998784108,20.12,BF2
45624770784,20.01,BF2
61089561394,22.06,ET1
78688560267,26.23,BF2
37403318326,22.46,BF2
26234505221,23.01,IT-E7
45436806512,25.32,IT-E7
73676669063,28.53,IT-E7
53262064070,25.68,ET1
74506122443,27.6,EM3
80224124262,29.6,BF2
37389423826,20.92,IT-E7
37485880809,22.47,EM3
98753170399,24.38,BF2
82399639942,26.28,CH2
60515909278,27.63,IT-E7
46636289391,29.91,IT-E7
99756850583,21.5,BF2
91155966244,26.94,ET1
67836323976,20.6,EM3
62961410601,21.01,ET1
98129463166,28.67,BF2
17736488949,27.82,ET1
87692650209,29.67,CH2
24897942687,28.37,BF2
99485958934,24.98,IT-E7
61022505154,28.72,ET1
46133277796,23.87,CH2
93386701487,21.49,IT-E7
11240322658,23.37,BF2
32167999676,20.67,ET1
57031252350,26.67,EM3
92695782793,20.05,IT-E7
83833521832,29.6,EM3
26084238121,23.94,ET1
54159458187,29.5,IT-E7
86463071237,26.85,BF2
82153589924,20.72,BF2
80238429862,29.96,IT-E7
10175719394,25.54,ET1
91311372347,29.73,IT-E7
13774330210,26.4,ET1
16234559044,28.33,EM3
72624898634,23.36,ET1
66511996391,26.79,IT-E7
97327086566,20.2,ET1
23177076675,20.6,ET1
70078423957,24.05,EM3
92694355624,22.11,CH2
91001055508,21.58,ET1
97815320132,24.45,ET1
89271722965,22.9,BF2
13160353574,25.66,IT-E7
84767614531,27.08,CH2
54463568330,27.65,CH2
26637315198,24.44,EM3
28137221185,27.4,ET1
63754723732,23.74,EM3
15854378385,25.49,BF2
91191305233,26.9,BF2
15537918762,26.74,IT-E7
23290827273,25.83,IT-E7
45114181127,24.13,BF2
62374092933,26.9,BF2
83283467780,29.78,ET1
31880100582,20.07,CH2
23060120840,21.4,IT-E7
91713049344,26.48,BF2
61229432683,23.47,CH2
35741762170,29.96,CH2
62710761693,21.95,CH2
96602128732,21.67,EM3
60357355529,29.56,EM3
30046383768,21.74,IT-E7
70464982159,27.68,ET1
29369115472,28.08,ET1
46215483314,26.65,EM3
80821867218,27.09,IT-E7
98105581911,29.26,IT-E7
61516545508,22.16,BF2
51687298528,27.57,CH2
95473084239,28.22,BF2
75828733197,25.91,IT-E7
88855623197,29.43,EM3
90939135420,26.77,ET1
22514501134,26.12,ET1
49711777965,29.73,EM3
18926100688,29.43,BF2
19069122676,28.05,EM3
91938955216,21.32,ET1
10561593671,27.53,CH2
42295778681,21.41,CH2
47155994184,26.91,ET1
46780437446,28.44,BF2
72120677636,25.02,BF2
26021530480,26.3,CH2
72358950771,22.76,BF2
93358262765,25.78,EM3
35546509297,26.16,EM3
81539565022,26.15,IT-E7
87711817128,24.94,EM3
31040299421,22.64,CH2
77334162509,21.61,IT-E7
15849959249,26.61,BF2
42936489602,23.17,IT-E7
79743638037,24.47,EM3
11872776488,26.67,ET1
28478808959,25.43,EM3
59659995155,28.69,CH2
32807789230,20.39,CH2
38854838767,26.9,CH2
59575335807,22.51,CH2
35459656865,24.26,EM3
77999283934,23.76,IT-E7
18264694394,27.51,CH2
13093726601,22.52,BF2
92052530310,20.14,ET1
63686026143,21.69,BF2
74089859193,27.75,IT-E7
17413465206,26.26,IT-E7
29864634983,28.85,ET1
48660705612,24.2,IT-E7
82692472969,21.71,BF2
55413367456,20.54,CH2
54016012338,23.55,CH2
84013254150,28.05,CH2
71346154803,22.41,BF2
68557552955,21.52,BF2
26349650843,29.78,IT-E7
97339088399,29.6,ET1
95747362645,21.83,BF2
63625620358,20.45,IT-E7
49543759847,21.93,IT-E7
29699562108,21.61,ET1
18456110465,24.05,BF2
29149417673,28.4,CH2
79394379124,29.49,IT-E7
12259312305,20.63,BF2
75489526917,28.36,ET1
82368514792,20.99,IT-E7
58610001849,29.66,IT-E7
17856621185,24.4,ET1
59305464422,29.21,ET1
45422375868,25.16,EM3
90435847680,20.36,IT-E7
82371419564,25.35,ET1
91002003468,26.02,CH2
73044923553,27.86,BF2
92686070364,24.8,BF2
44741280228,22.84,EM3
33660171460,27.95,CH2
92151039076,27.44,CH2
28288494529,26.84,IT-E7
86495136753,21.75,ET1
15619145112,28.08,ET1
49784077044,21.76,ET1
91099108748,23.33,EM3
90684735915,22.91,BF2
26900495808,25.85,BF2
68668354697,20.06,BF2
20567683656,25.31,ET1
70213483544,28.15,EM3
30188175903,24.5,IT-E7
86073173340,23.86,EM3
93461882163,24.94,CH2
